spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch.mjd,epoch.cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp.cal,per,per.y,moid,moid.ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT,sigma_a/a,pdes2,Nopp,Mean anomaly degrees barycentric 2022-01-21 00:00:00,Argument of perihelion J2000.0 degrees barycentric 2022-01-21 00:00:00,Longitude of ascending node J2000.0 degrees barycentric 2022-01-21 00:00:00,Inclination to ecliptic J2000.0 degrees barycentric 2022-01-21 00:00:00,Orbital eccentricity barycentric 2022-01-21 00:00:00,Mean daily motion degrees per day barycentric 2022-01-21 00:00:00,Semimajor axis AU barycentric 2022-01-21 00:00:00,Perihelion distance AU barycentric 2022-01-21 00:00:00,Orbital period days barycentric 2022-01-21 00:00:00,Unpacked MPC designation,Packed MPC designation,e_e,e_q,e_tp,e_node,e_peri,e_i,q_e,q_q,q_tp,q_node,q_peri,q_i,tp_e,tp_q,tp_tp,tp_node,tp_peri,tp_i,node_e,node_q,node_tp,node_node,node_peri,node_i,peri_e,peri_q,peri_tp,peri_node,peri_peri,peri_i,i_e,i_q,i_tp,i_node,i_peri,i_i
3835531,       (2015 GW56),2015 GW56,,,N,N,7.9,,,,,,,,,,,,,,,,,0.27735,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.1040999262978679,45.14934049424732,40.44929747639883,1.641082585323184,155.4529572537303,306.4278232518986,97.61835044883004,49.84938351209581,0.00324882978142272,2429553.265452033,1939-10-16.7654520,110809.1295082714,303.378862445644,39.4664,15359.138888,35.2478,5.972,0.0019393,0.021018,0.069979,0.0013516,0.053224,0.26152,0.48833,0.023206,2.2686e-06,129.73,77.378,TNO,Otto Matic,771.0,2015-02-17,2017-03-29,32,,,5,0.19119,,,,,,0.0004655217500392502,K15G56W,3,95.18654597100445,308.6457671085955,155.3709778658172,1.639710960320454,0.1056616814832326,0.003232470533441659,45.32179691917827,40.5330196488563,111369.9247295853,2015 GW56,K15G56W,3.926607204903122E-6,-.0001416121010904292,.1966505648460425,1.806593780283869E-6,.0002891168802933186,4.524699070425328E-8,-.0001416121010904292,.005143732242726578,-7.004713266043425,-6.555569502971671E-5,-.01003604508845282,-1.637695515470056E-6,.1966505648460425,-7.004713266043425,10064.08852901028,.0896121525929091,15.43474395820007,.002253443388313379,1.806593780283869E-6,-6.555569502971671E-5,.0896121525929091,.002830304307376007,-.002699283412956584,7.134709565877054E-5,.0002891168802933186,-.01003604508845282,15.43474395820007,-.002699283412956584,.02835976715775894,-6.802373938930263E-5,4.524699070425328E-8,-1.637695515470056E-6,.002253443388313379,7.134709565877054E-5,-6.802373938930263E-5,1.799576069874114E-6
3835534,       (2015 GX56),2015 GX56,,,N,N,7.9,,,,,,,,,,,,,,,,,0.16868,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.07411104025811659,44.16464368673319,40.89155600048033,2.066200147853046,23.51768870310109,118.0925712384477,63.29465375958285,47.43773137298604,0.00335808726263035,2440752.0756413057,1970-06-14.5756413,107203.884784702,293.508240341415,39.9052,15529.906684,35.5219,5.925,0.0016958,0.012675,0.064407,0.0017849,0.0010623,0.66312,0.4504,0.013614,1.4456e-06,140.86,46.15,TNO,Otto Matic,771.0,2015-02-17,2017-03-29,35,,,5,0.16726,,,,,,0.0002869942773659804,K15G56X,3,61.57892070124202,119.5546120767936,23.47936125488979,2.058209468223004,0.07762034437365593,0.003342475151073432,44.32186691445903,40.88158834127537,107704.615211391,2015 GX56,K15G56X,2.680339725027675E-6,-.0001006928771480712,-.2429282977771522,-4.360616715099463E-9,-.001114200304323709,2.297813882359682E-9,-.0001006928771480712,.003806479147750108,9.220070148263499,1.715106909598845E-7,.04224739653520516,-1.963508022223101E-8,-.2429282977771522,9.220070148263499,22401.80573043897,.0004224957903647539,102.5732409410056,2.606658840649917E-5,-4.360616715099463E-9,1.715106909598845E-7,.0004224957903647539,1.145861497305105E-6,7.824659746207195E-7,1.519404273866846E-6,-.001114200304323709,.04224739653520516,102.5732409410056,7.824659746207195E-7,.4697430612977531,-1.485367797689003E-6,2.297813882359682E-9,-1.963508022223101E-8,2.606658840649917E-5,1.519404273866846E-6,-1.485367797689003E-6,3.158519075321399E-6
3835529,       (2015 GY56),2015 GY56,,,N,N,8.1,,,,,,,,,,,,,,,,,0.39189,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.05190650946938794,43.22384045405223,40.98024177022066,0.7750676404478236,35.68843377116723,321.5801942204089,218.7324784678555,45.46743913788381,0.00346831909282169,2500331.331780883,2133-07-28.8317809,103796.677977261,284.179816501741,39.9771,15557.888007,36.0183,5.876,0.0010819,0.0067043,0.043517,0.0020043,0.02762,2.2049,2.4728,0.0070523,8.0694e-07,706.9,24.149,TNO,Otto Matic,771.0,2015-02-17,2017-03-29,36,,,5,0.26399,,,,,,0.0001551065321723737,K15G56Y,3,217.9817368964732,321.9834439784553,35.71540562092878,0.7702961115273523,0.04797457309920705,0.003455783709942389,43.34767429002442,41.26808812111702,104173.1862339271,2015 GY56,K15G56Y,1.26178686757296E-6,-5.17740077408899E-5,-.9549609478707343,-1.371554329420114E-7,-.002988725388232147,1.006013507954883E-8,-5.17740077408899E-5,.002152902406550661,38.76487949251759,5.374264310690565E-6,.1211572326069096,-3.928486852244309E-7,-.9549609478707343,38.76487949251759,729096.1690896032,.1072252486063348,2284.272194702703,-.007882417347123742,-1.371554329420114E-7,5.374264310690565E-6,.1072252486063348,.0007847968058151592,-.0004476810393968871,-5.576805081294507E-5,-.002988725388232147,.1211572326069096,2284.272194702703,-.0004476810393968871,7.1583958053561,3.097851518770325E-5,1.006013507954883E-8,-3.928486852244309E-7,-.007882417347123742,-5.576805081294507E-5,3.097851518770325E-5,3.978051542233688E-6
3835530,       (2015 GZ56),2015 GZ56,,,N,N,7.0,,,,,,,,,,,,,,,,,0.22432,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.06664185290345849,43.97623140016654,41.04557385594819,0.7487440053546813,71.14616913424582,16.38760157915675,118.5349603873651,46.90688894438489,0.00337969150502759,2424527.783981087,1926-01-12.2839811,106518.5977668281,291.632026740118,40.0619,15590.889623,35.902,5.919,0.0013901,0.0097072,0.053967,0.0012178,0.09582,0.6465,0.8257,0.010354,1.119e-06,234.1,35.269,TNO,Otto Matic,768.0,2015-02-20,2017-03-29,39,,,5,0.12649,,,,,,0.0002207374231699908,K15G56Z,3,114.7949460122841,19.66354263483429,71.3018838595719,0.74632245487177,0.06720485728062911,0.003364923525669064,44.12452445337431,41.15914208490966,106986.086683328,2015 GZ56,K15G56Z,2.220578498847091E-6,-8.637084579978297E-5,.2708766833739145,1.391182261991335E-6,.0006727251404537219,-1.757598121372573E-8,-8.637084579978297E-5,.00338690797743221,-10.41697954782566,-5.406293237423531E-5,-.02568678067443596,6.84337907922207E-7,.2708766833739145,-10.41697954782566,33571.10147999807,.1699402548388914,84.18025593394388,-.002141795929630211,1.391182261991335E-6,-5.406293237423531E-5,.1699402548388914,.009251394180782666,-.008827347982125734,-.0001160114571113869,.0006727251404537219,-.02568678067443596,84.18025593394388,-.008827347982125734,.2215518958474249,.0001106755700348729,-1.757598121372573E-8,6.84337907922207E-7,-.002141795929630211,-.0001160114571113869,.0001106755700348729,1.455695336603411E-6
3835525,       (2015 GA57),2015 GA57,,,N,N,7.9,,,,,,,,,,,,,,,,,0.34271,,3,2459600.5,59600,2022-01-21.0000000,J2000,0.07624620823195445,43.76270689766711,40.42596643475359,1.942270643076433,56.10619199210245,186.8249343393254,334.2242446081825,47.09944736058062,0.003404456648865,2467171.6803821647,2042-10-14.1803822,105743.7462509675,289.510598907509,39.4142,15338.824214,35.0494,5.899,0.00095473,0.0074896,0.037318,0.0013028,0.024095,0.94008,0.76855,0.0080607,8.7397e-07,226.89,27.146,TNO,Otto Matic,771.0,2015-02-17,2017-03-29,40,,,5,0.12749,,,,,,0.00017114115032951157,K15G57A,3,336.6284314663218,184.0767574611052,56.15218523118222,1.938170739452922,0.07751559334018418,0.003391474169606396,43.89393279720208,40.4914685523928,106148.5306968387,2015 GA57,K15G57A,6.833383512813923E-7,-2.653076933774256E-5,.1901373003274961,-5.373035843128214E-7,.0007765777286878898,2.89823747336519E-8,-2.653076933774256E-5,.001055252152484582,-7.554893473196106,2.139522633920144E-5,-.0308503584198044,-1.14912881129063E-6,.1901373003274961,-7.554893473196106,54107.61880483999,-.1531265688696207,220.9462091391059,.00822787438222135,-5.373035843128214E-7,2.139522633920144E-5,-.1531265688696207,.0005833693361494196,-.001207897239692629,-3.128021046781382E-5,.0007765777286878898,-.0308503584198044,220.9462091391059,-.001207897239692629,.9028091621938127,6.483844645314872E-5,2.89823747336519E-8,-1.14912881129063E-6,.00822787438222135,-3.128021046781382E-5,6.483844645314872E-5,1.678879888151679E-6
3835526,       (2015 GB57),2015 GB57,,,N,N,7.8,,,,,,,,,,,,,,,,,0.1848,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.07449883913345541,44.03532719785809,40.75474644075578,1.253515707583385,148.8752272021597,176.0420577128011,254.9136752258497,47.31590795496039,0.00337289042434591,2490756.663276348,2107-05-12.1632763,106733.3813756529,292.220072212602,39.7438,15467.094646,35.7151,5.919,0.0014906,0.011173,0.057192,0.0010338,0.069442,0.66518,0.86147,0.012005,1.2837e-06,244.81,40.622,TNO,Otto Matic,771.0,2015-02-17,2017-03-29,32,,,5,0.17126,,,,,,0.00025372810220752634,K15G57B,3,256.0814359571666,174.6036740296703,148.8231560088167,1.253130452323393,0.07099196652388262,0.003361138114918883,44.15764777984975,41.02280952688927,107106.5775018556,2015 GB57,K15G57B,2.462752600990982E-6,-9.621916578090187E-5,-.3676651119083834,-1.912768782474445E-6,-.0009577401319953172,-2.812581766269368E-8,-9.621916578090187E-5,.003791049689854485,14.22454369727963,7.478020351053141E-5,.03685712484145472,1.103058050449242E-6,-.3676651119083834,14.22454369727963,55522.81502456916,.2854501629668355,145.5089638149438,.004183377903496529,-1.912768782474445E-6,7.478020351053141E-5,.2854501629668355,.004802025820440955,-.004056059695348038,7.105831031399166E-5,-.0009577401319953172,.03685712484145472,145.5089638149438,-.004056059695348038,.3873435212326905,-6.014640548014516E-5,-2.812581766269368E-8,1.103058050449242E-6,.004183377903496529,7.105831031399166E-5,-6.014640548014516E-5,1.052343193151633E-6
3835528,       (2015 GC57),2015 GC57,,,N,N,7.9,,,,,,,,,,,,,,,,,0.30139,,3,2459600.5,59600,2022-01-21.0000000,J2000,0.07398781364668645,44.06765010681588,40.80718102286541,1.481707857429217,174.6584215449597,41.97034298074039,357.5918274377701,47.32811919076636,0.0033691801640075,2460315.265149088,2024-01-05.7651491,106850.9199495566,292.541875289683,39.8013,15489.471921,35.3623,5.921,0.00025666,0.0056211,0.0092718,0.0012193,0.027512,0.93501,0.80109,0.006037,6.4464e-07,237.8,20.444,TNO,Otto Matic,771.0,2015-02-17,2017-03-29,39,,,5,0.14546,,,,,,0.00012755615482956266,K15G57C,3,359.367768750191,39.95114165795786,174.6060588148952,1.480573799726478,0.07668735165465425,0.00335565527024086,44.20573449149118,40.81571378538992,107281.5802006266,2015 GC57,K15G57C,3.4094970948885E-8,-8.942098042509602E-7,.0341971388137913,-4.528279553457299E-8,.0001346115889271392,-1.901134257368108E-9,-8.942098042509602E-7,3.888765680954205E-5,-1.338932230219843,1.584170722317658E-6,-.00526984779889348,6.906310832321178E-8,.0341971388137913,-1.338932230219843,47206.72840549871,-.05737368279877646,185.800752678891,-.002477801236476509,-4.528279553457299E-8,1.584170722317658E-6,-.05737368279877646,.0007576023123131677,-.0009830980484730367,3.33743531758442E-5,.0001346115889271392,-.00526984779889348,185.800752678891,-.0009830980484730367,.7320494274481204,-4.311262783539527E-5,-1.901134257368108E-9,6.906310832321178E-8,-.002477801236476509,3.33743531758442E-5,-4.311262783539527E-5,1.472100564610898E-6
3835533,       (2015 GD57),2015 GD57,,,N,N,7.5,,,,,,,,,,,,,,,,,0.273,,3,2459600.5,59600,2022-01-21.0000000,J2000,0.07855075637627602,46.15181762860507,42.52655744573818,2.805737063700141,47.57466947375016,125.5749805969672,34.283684769835,49.77707781147194,0.00314355352306332,2448694.4713549316,1992-03-12.9713549,114520.0796992276,313.538890346961,41.5333,16163.514361,37.0777,6.044,0.00077971,0.0081443,0.030846,0.0013779,0.011886,0.91196,0.7504,0.0087841,8.321e-07,240.52,30.314,TNO,Otto Matic,771.0,2015-02-17,2017-03-29,38,,,5,0.13123,,,,,,0.00017646758932744899,K15G57D,3,34.12174694382471,125.4147629087723,47.60225632888032,2.799315456435065,0.0825835393264508,0.003128753155176458,46.31794718123566,42.49284716867361,115061.8096555132,2015 GD57,K15G57D,5.87032595494226E-7,-2.262471508818938E-5,-.162664022103946,2.466167212532683E-7,-.0006212311834509832,-2.894229658863792E-8,-2.262471508818938E-5,.0008972079938235853,6.435326262747907,-1.004937440019522E-5,.02457288911181817,1.184338660794615E-6,-.162664022103946,6.435326262747907,46187.9265115009,-.0717849433978239,176.3641368258058,.008455035382703056,2.466167212532683E-7,-1.004937440019522E-5,-.0717849433978239,.0001422115204361338,-.0004160146003887114,-1.633778111149425E-5,-.0006212311834509832,.02457288911181817,176.3641368258058,-.0004160146003887114,.6735727080014043,4.85871186315832E-5,-2.894229658863792E-8,1.184338660794615E-6,.008455035382703056,-1.633778111149425E-5,4.85871186315832E-5,1.880159588173039E-6
3835532,       (2015 GE57),2015 GE57,,,N,N,8.1,,,,,,,,,,,,,,,,,0.3229,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.01587073439944242,42.82865942039464,42.14893714204938,2.635071704315841,22.74768219717143,238.6805353444752,314.2095238793061,43.5083816987399,0.00351643304626921,2472622.353542548,2057-09-15.8535425,102376.4693549178,280.291497207167,41.1354,16008.663618,36.8182,5.853,0.0013009,0.0052868,0.054365,0.001563,0.0021219,3.3361,3.1558,0.0053708,6.5111e-07,897.87,18.956,TNO,Otto Matic,827.0,2015-02-17,2017-05-24,32,,,5,0.17628,,,,,,0.00012344070702998637,K15G57E,3,327.3925010780953,225.2326881429265,22.70252948875863,2.625718483928552,0.01626668846065031,0.003503784915647693,42.95086135734769,42.25219307653113,102746.0328378781,2015 GE57,K15G57E,5.365234114137855E-7,-2.217088549929051E-5,.814245078146853,2.221469280565082E-9,.002957275486537621,-4.179877532386644E-10,-2.217088549929051E-5,.0009409115963997473,-34.44417151437703,-6.177303559916905E-9,-.125095625898774,9.761112563145993E-8,.814245078146853,-34.44417151437703,1261963.446235372,.0008327520636872235,4583.239336698179,-.003022567479213527,2.221469280565082E-9,-6.177303559916905E-9,.0008327520636872235,4.571587684632461E-6,-1.539295754176748E-6,3.223784595283987E-6,.002957275486537621,-.125095625898774,4583.239336698179,-1.539295754176748E-6,16.64556126902136,-1.419510914073075E-5,-4.179877532386644E-10,9.761112563145993E-8,-.003022567479213527,3.223784595283987E-6,-1.419510914073075E-5,2.421692213911377E-6
3835537,       (2015 GF57),2015 GF57,,,N,N,8.3,,,,,,,,,,,,,,,,,0.30529,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.1624514193258804,46.56955296080645,39.00426298495168,0.8153148800588411,13.75335695578397,263.7979106051649,312.6801942372476,54.13484293666121,0.00310135135326251,2474858.30228447,2063-10-30.8022845,116078.4313010174,317.80542450655,37.989,14784.17913,33.7719,6.015,0.0015765,0.02521,0.053099,0.0015233,0.023903,0.19754,0.035673,0.029305,2.5183e-06,18.743,94.255,TNO,Otto Matic,827.0,2015-02-17,2017-05-24,31,,,4,0.19533,,,,,,0.0005413408202826655,K15G57F,3,313.6498319889898,262.6285426534054,13.63218935394365,0.8104161953404043,0.1613988917976102,0.00309273472369543,46.67686970861942,39.14327466506681,116401.8359679569,2015 GF57,K15G57F,2.396645651414368E-6,-8.110615367890087E-5,.04223416640001346,-1.056381346517449E-7,.0003487646197302271,-6.868529891273552E-9,-8.110615367890087E-5,.002768841368063402,-1.467109833656509,3.970209342375212E-6,-.01199443276394344,2.60058450052895E-7,.04223416640001346,-1.467109833656509,806.1337055734264,-.00242396437373118,6.455825936298622,-.0001603242976039461,-1.056381346517449E-7,3.970209342375212E-6,-.00242396437373118,.0005883350698273603,-.0006065737934596472,3.66786828493875E-5,.0003487646197302271,-.01199443276394344,6.455825936298622,-.0006065737934596472,.0528977634967017,-3.787888985235028E-5,-6.868529891273552E-9,2.60058450052895E-7,-.0001603242976039461,3.66786828493875E-5,-3.787888985235028E-5,2.299072913119494E-6
3835536,       (2015 GG57),2015 GG57,,,N,N,7.6,,,,,,,,,,,,,,,,,0.29588,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.06636380996491258,43.91393592218893,40.99963982383743,1.186316654259487,170.9478990143199,194.7652275712239,210.025272561477,46.82823202054043,0.00338688560443448,2503881.513578421,2143-04-18.0135784,106292.3411197143,291.012569800724,39.9988,15566.332996,36.0464,5.915,0.00067836,0.0062001,0.02773,0.0016672,0.055174,1.5868,1.8206,0.0066115,7.1728e-07,532.24,22.511,TNO,Otto Matic,771.0,2015-02-17,2017-03-29,34,,,5,0.20348,,,,,,0.0001411875266882466,K15G57G,3,208.8451132651194,195.6596942027145,170.9071187244282,1.185751899022271,0.06246301041300201,0.003374526417628696,44.04077457599962,41.28985521506229,106681.6363088289,2015 GG57,K15G57G,4.432362095856131E-7,-1.836272503688274E-5,-.4112268772917787,-3.912998576292969E-7,-.001228119496326974,-1.17821044126737E-8,-1.836272503688274E-5,.0007884312737472364,16.56799528720718,1.621748267047709E-5,.04932631964921121,4.910041858744379E-7,-.4112268772917787,16.56799528720718,389689.8525315429,.3639394798080354,1166.404352835527,.0109176203241629,-3.912998576292969E-7,1.621748267047709E-5,.3639394798080354,.003040195050752206,-.001952314667873946,9.136837097254105E-5,-.001228119496326974,.04932631964921121,1166.404352835527,-.001952314667873946,3.495109193177301,-5.874839272153666E-5,-1.17821044126737E-8,4.910041858744379E-7,.0109176203241629,9.136837097254105E-5,-5.874839272153666E-5,2.747652011318315E-6
3835538,       (2015 GH57),2015 GH57,,,N,N,8.4,,,,,,,,,,,,,,,,,0.46751,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.02394401385171747,42.717665112388,41.69483274722396,1.354920751764271,137.483073778233,229.1274657441317,207.864159839296,43.74049747755205,0.00353014719038069,2502696.674736073,2140-01-19.1747361,101978.750625743,279.202602671439,40.6943,15837.000731,36.741,5.849,0.00068974,0.0054444,0.029832,0.00079564,0.082627,4.6514,4.8923,0.0055748,6.7488e-07,1384.4,19.496,TNO,Otto Matic,771.0,2015-02-17,2017-03-29,29,,,5,0.19644,,,,,,0.00012745078612503893,K15G57H,3,204.6674252760828,232.0634548190334,137.4302621877799,1.354730007891825,0.02022252905496486,0.003517111198074671,42.84229927513326,41.97591963326038,102356.7296356937,2015 GH57,K15G57H,3.253510947514924E-7,-1.449083949924757E-5,-1.278359798917347,-1.013969358754974E-6,-.004320169408281888,-9.612549766654204E-9,-1.449083949924757E-5,.0006738192925371375,54.70735773332393,4.34339897922008E-5,.1846993125005364,4.150393302215194E-7,-1.278359798917347,54.70735773332393,5203278.374869762,4.123118222840158,17598.63486142345,.03886019056072184,-1.013969358754974E-6,4.34339897922008E-5,4.123118222840158,.006786132321954593,.007164063449782647,6.493514219519888E-5,-.004320169408281888,.1846993125005364,17598.63486142345,.007164063449782647,59.53037194248169,6.652492742778598E-5,-9.612549766654204E-9,4.150393302215194E-7,.03886019056072184,6.493514219519888E-5,6.652492742778598E-5,6.221017255415359E-7
3835539,       (2015 GJ57),2015 GJ57,,,N,N,7.5,,,,,,,,,,,,,,,,,0.35225,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.02921079447893101,43.18877489600459,41.92719646872058,1.329251935305259,81.99582518241444,26.81943965898481,101.4936419331038,44.4503533232886,0.00347254391376317,2430373.038964636,1942-01-13.5389646,103670.3952319123,283.834073187987,40.9439,15934.137563,36.6744,5.878,0.0013248,0.0060156,0.054708,0.00082147,0.052739,0.37775,0.51402,0.0061913,7.2551e-07,143.37,21.66,TNO,Otto Matic,771.0,2015-02-17,2017-03-29,36,,,4,0.2179,,,,,,0.00013928619217574764,K15G57J,3,94.84420679518237,33.09438033356906,82.06326925626354,1.327809278794535,0.03123086786959297,0.003458539764653876,43.32464252077924,41.97157633471543,104090.1722973331,2015 GJ57,K15G57J,1.751685977337443E-6,-7.187096458410342E-5,-.08663300598681066,1.554215806324946E-6,-.0004884200805636474,-2.441579106141378E-8,-7.187096458410342E-5,.002975587751185337,3.788535444306753,-6.397672207521871E-5,.02092570221775071,1.007986224861728E-6,-.08663300598681066,3.788535444306753,6365.187392177928,-.07862724899887202,32.02244739604528,.0012594845438818,1.554215806324946E-6,-6.397672207521871E-5,-.07862724899887202,.002771406675832827,-.003209326287801007,-4.289028283167541E-5,-.0004884200805636474,.02092570221775071,32.02244739604528,-.003209326287801007,.1687013211496409,4.986236261148683E-5,-2.441579106141378E-8,1.007986224861728E-6,.0012594845438818,-4.289028283167541E-5,4.986236261148683E-5,6.645195741325863E-7
3835540,       (2015 GK57),2015 GK57,,,N,N,8.8,,,,,,,,,,,,,,,,,0.39879,,2,2459600.5,59600,2022-01-21.0000000,J2000,0.09178628124648598,43.89481414921408,39.86587239245209,2.384749537381624,54.86197214836249,153.80024583521,5.363463039310803,47.92375590597608,0.00338909897444828,2458017.9368822663,2017-09-21.4368823,106222.9231763893,290.82251382995,38.8621,15123.963457,34.4097,5.898,0.00010984,0.0058576,0.0031479,0.0013818,0.018613,1.0465,0.86626,0.0063953,6.784e-07,255.66,21.263,TNO,Otto Matic,859.0,2015-02-17,2017-06-25,30,,,5,0.26557,,,,,,0.00013344628775708984,K15G57K,3,6.501270947137568,152.3366174739287,54.8945092437758,2.380156767770028,0.09471332678578046,0.003375762614847659,44.03002215990315,39.85979228268707,106642.5697164272,2015 GK57,K15G57K,1.07989364220855E-8,9.190842718163086E-8,-.006477842348382249,-1.827079717932161E-9,-2.660174974620083E-5,1.888673040708218E-10,9.190842718163086E-8,1.18532267835948E-6,-.08077106166209927,-2.703790319232173E-8,-.0003317009463061813,2.701558479403269E-9,-.006477842348382249,-.08077106166209927,55030.80309931395,-.05884009052931767,226.0680643405832,.00446866228791199,-1.827079717932161E-9,-2.703790319232173E-8,-.05884009052931767,.0003479577763251377,-.0005893115867923902,-2.563347667538191E-5,-2.660174974620083E-5,-.0003317009463061813,226.0680643405832,-.0005893115867923902,.9290411699507436,4.39639831054569E-5,1.888673040708218E-10,2.701558479403269E-9,.00446866228791199,-2.563347667538191E-5,4.39639831054569E-5,1.890960746766492E-6
